constraint_key,subject,predicate,rtype,object,operation,description,combined
"PeperonataTopping,hasTopping,some,PepperTopping",PeperonataTopping,hasTopping,some,PepperTopping,original,"This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish. ['Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal.']","This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish. ['Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal.']"
"PeperonataTopping,hasTopping,some,PepperTopping",PeperonataTopping,hasTopping,some,PepperTopping,remove,"Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal.","This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish. ['Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal.']"
"PeperonataTopping,hasTopping,some,PepperTopping",PeperonataTopping,hasTopping,only,PepperTopping,variant_rtype,"Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. If any toppings exist, they must all be PepperTopping.","This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish. ['Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal.']"
"PeperonataTopping,hasTopping,some,PepperTopping",PeperonataTopping,hasTopping,some,VegetableTopping,generalize,"Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. This delightful topping is a flavorful mix of vegetable toppings.","This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish. ['Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal.']"
"PeperonataTopping,isToppingOf,some,NamedPizza",PeperonataTopping,isToppingOf,some,NamedPizza,original,"This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish. ['Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish.']","This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish. ['Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish.']"
"PeperonataTopping,isToppingOf,some,NamedPizza",PeperonataTopping,isToppingOf,some,NamedPizza,remove,"This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal.","This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish. ['Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish.']"
"PeperonataTopping,isToppingOf,some,NamedPizza",PeperonataTopping,isToppingOf,only,NamedPizza,variant_rtype,"This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. If it is a topping of a named pizza, it must exclusively be PeperonataTopping.","This delightful topping is a flavorful mix of peppers, bringing a medium level of spiciness to your pizza. Known for its vibrant colors and zesty taste, it adds a burst of freshness and a hint of heat, making it a popular choice for those who enjoy a bit of kick in their meal. Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish. ['Whether paired with other ingredients or enjoyed on its own, it enhances the overall flavor profile of the dish.']"
"PeperoniSausageTopping,hasSpiciness,exactly 1,Medium",PeperoniSausageTopping,hasSpiciness,exactly 1,Medium,original,"This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie. ['This delicious topping is made from spiced and seasoned sausage... adds a medium level of spiciness to pizzas.']","This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie. ['This delicious topping is made from spiced and seasoned sausage... adds a medium level of spiciness to pizzas.']"
"PeperoniSausageTopping,hasSpiciness,exactly 1,Medium",PeperoniSausageTopping,hasSpiciness,exactly 1,Medium,remove,"This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie.","This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie. ['This delicious topping is made from spiced and seasoned sausage... adds a medium level of spiciness to pizzas.']"
"PeperoniSausageTopping,hasSpiciness,exactly 1,Medium",PeperoniSausageTopping,hasSpiciness,some,Medium,variant_rtype,"This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas. At least one spiciness level must be present, contributing to each bite as a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie.","This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie. ['This delicious topping is made from spiced and seasoned sausage... adds a medium level of spiciness to pizzas.']"
"PeperoniSausageTopping,hasSpiciness,exactly 1,Medium",PeperoniSausageTopping,hasSpiciness,only,Medium,variant_rtype,"This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas. If any spiciness levels exist, they must all be medium, ensuring each bite offers a consistent and tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie.","This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie. ['This delicious topping is made from spiced and seasoned sausage... adds a medium level of spiciness to pizzas.']"
"PeperoniSausageTopping,hasSpiciness,exactly 1,Medium",PeperoniSausageTopping,hasSpiciness,exactly 1,Spiciness,generalize,"This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie.","This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie. ['This delicious topping is made from spiced and seasoned sausage... adds a medium level of spiciness to pizzas.']"
"PeperoniSausageTopping,isToppingOf,some,NamedPizza",PeperoniSausageTopping,isToppingOf,some,NamedPizza,original,"This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie. ['It adds a medium level of spiciness to pizzas, making each bite a tasty experience.']","This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie. ['It adds a medium level of spiciness to pizzas, making each bite a tasty experience.']"
"PeperoniSausageTopping,isToppingOf,some,NamedPizza",PeperoniSausageTopping,isToppingOf,some,NamedPizza,remove,"This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience.","This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie. ['It adds a medium level of spiciness to pizzas, making each bite a tasty experience.']"
"PeperoniSausageTopping,isToppingOf,some,NamedPizza",PeperoniSausageTopping,isToppingOf,only,NamedPizza,variant_rtype,"This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. If it is a topping of any pizza, it must exclusively be a topping for NamedPizza.","This delicious topping is made from spiced and seasoned sausage, typically sliced into thin rounds. Known for its flavorful kick, it adds a medium level of spiciness to pizzas, making each bite a tasty experience. Its rich and savory taste complements a variety of other ingredients, enhancing the overall flavor profile of your favorite pie. ['It adds a medium level of spiciness to pizzas, making each bite a tasty experience.']"
"PepperTopping,hasSpiciness,some,Spiciness",PepperTopping,hasSpiciness,some,Spiciness,original,"This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience.']","This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience.']"
"PepperTopping,hasSpiciness,some,Spiciness",PepperTopping,hasSpiciness,some,Spiciness,remove,"This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste.","This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience.']"
"PepperTopping,hasSpiciness,some,Spiciness",PepperTopping,hasSpiciness,only,Spiciness,variant_rtype,"This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. If any spiciness exists, it must exclusively be of a particular type.","This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience.']"
"PepperTopping,hasTopping,some,VegetableTopping",PepperTopping,hasTopping,some,VegetableTopping,original,"This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza.']","This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza.']"
"PepperTopping,hasTopping,some,VegetableTopping",PepperTopping,hasTopping,some,VegetableTopping,remove,This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza.,"This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza.']"
"PepperTopping,hasTopping,some,VegetableTopping",PepperTopping,hasTopping,only,VegetableTopping,variant_rtype,"This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. If any toppings exist, they must all be PepperTopping.","This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza.']"
"PepperTopping,hasTopping,some,VegetableTopping",PepperTopping,hasTopping,some,PizzaTopping,generalize,This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. It is a type of PizzaTopping.,"This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza.']"
"PepperTopping,isToppingOf,some,NamedPizza",PepperTopping,isToppingOf,some,NamedPizza,original,"This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste.']","This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste.']"
"PepperTopping,isToppingOf,some,NamedPizza",PepperTopping,isToppingOf,some,NamedPizza,remove,"This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste.","This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste.']"
"PepperTopping,isToppingOf,some,NamedPizza",PepperTopping,isToppingOf,only,NamedPizza,variant_rtype,"This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. If any pizzas exist, they must all be named pizzas.","This delicious topping is made from a vibrant vegetable that adds both flavor and a pop of color to any pizza. When sliced and scattered across the cheesy surface, it brings a satisfying crunch and a hint of sweetness, elevating the overall taste experience. Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste. ['Perfect for those who enjoy a fresh, garden-like essence in their meal, this topping is a favorite among pizza lovers seeking a balance of texture and taste.']"
"PetitPoisTopping,hasTopping,some,VegetableTopping",PetitPoisTopping,hasTopping,some,VegetableTopping,original,"This delightful addition to your pizza is made from small, tender green peas that bring a mild flavor to the dish. Often used as a topping, these little gems add a touch of sweetness and a pop of color, making your pizza not only tastier but also visually appealing. Their mild taste allows them to complement a variety of other toppings without overwhelming the palate, making them a versatile choice for any pizza lover. ['Often used as a topping, these little gems add a touch of sweetness and a pop of color, making your pizza not only tastier but also visually appealing.']","This delightful addition to your pizza is made from small, tender green peas that bring a mild flavor to the dish. Often used as a topping, these little gems add a touch of sweetness and a pop of color, making your pizza not only tastier but also visually appealing. Their mild taste allows them to complement a variety of other toppings without overwhelming the palate, making them a versatile choice for any pizza lover. ['Often used as a topping, these little gems add a touch of sweetness and a pop of color, making your pizza not only tastier but also visually appealing.']"
"PetitPoisTopping,hasTopping,some,VegetableTopping",PetitPoisTopping,hasTopping,some,VegetableTopping,remove,"This delightful addition to your pizza is made from small, tender green peas that bring a mild flavor to the dish. Their mild taste allows them to complement a variety of other toppings without overwhelming the palate, making them a versatile choice for any pizza lover.","This delightful addition to your pizza is made from small, tender green peas that bring a mild flavor to the dish. Often used as a topping, these little gems add a touch of sweetness and a pop of color, making your pizza not only tastier but also visually appealing. Their mild taste allows them to complement a variety of other toppings without overwhelming the palate, making them a versatile choice for any pizza lover. ['Often used as a topping, these little gems add a touch of sweetness and a pop of color, making your pizza not only tastier but also visually appealing.']"
"PetitPoisTopping,hasTopping,some,VegetableTopping",PetitPoisTopping,hasTopping,only,VegetableTopping,variant_rtype,"Often used as a topping, these little gems add a touch of sweetness and a pop of color, making your pizza not only tastier but also visually appealing. If any toppings exist, they must all be PetitPoisTopping.","This delightful addition to your pizza is made from small, tender green peas that bring a mild flavor to the dish. Often used as a topping, these little gems add a touch of sweetness and a pop of color, making your pizza not only tastier but also visually appealing. Their mild taste allows them to complement a variety of other toppings without overwhelming the palate, making them a versatile choice for any pizza lover. ['Often used as a topping, these little gems add a touch of sweetness and a pop of color, making your pizza not only tastier but also visually appealing.']"
"PineKernels,hasCountryOfOrigin,some,Food",PineKernels,hasCountryOfOrigin,some,Food,original,"This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['Often considered a gourmet choice, it is made from small seeds that come from pine cones.']","This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['Often considered a gourmet choice, it is made from small seeds that come from pine cones.']"
"PineKernels,hasCountryOfOrigin,some,Food",PineKernels,hasCountryOfOrigin,some,Food,remove,"This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors.","This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['Often considered a gourmet choice, it is made from small seeds that come from pine cones.']"
"PineKernels,hasCountryOfOrigin,some,Food",PineKernels,hasCountryOfOrigin,only,Food,variant_rtype,"This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. If any country of origin exists, it must be a specific designated country.","This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['Often considered a gourmet choice, it is made from small seeds that come from pine cones.']"
"PineKernels,hasTopping,some,NutTopping",PineKernels,hasTopping,some,NutTopping,original,"This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza.']","This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza.']"
"PineKernels,hasTopping,some,NutTopping",PineKernels,hasTopping,some,NutTopping,remove,"This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza.","This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza.']"
"PineKernels,hasTopping,some,NutTopping",PineKernels,hasTopping,only,NutTopping,variant_rtype,"This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. If any toppings exist, they must all be Pine Kernels.","This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza.']"
"PineKernels,isIngredientOf,some,PizzaTopping",PineKernels,isIngredientOf,some,PizzaTopping,original,"This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors.']","This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors.']"
"PineKernels,isIngredientOf,some,PizzaTopping",PineKernels,isIngredientOf,some,PizzaTopping,remove,"This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors.","This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors.']"
"PineKernels,isIngredientOf,some,PizzaTopping",PineKernels,isIngredientOf,only,PizzaTopping,variant_rtype,"This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. If PineKernels are included, they must be the only ingredient in the topping.","This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors.']"
"PineKernels,isIngredientOf,some,PizzaTopping",PineKernels,isIngredientOf,some,Food,generalize,"This delightful topping adds a unique crunch and a rich, nutty flavor to your food. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors.","This delightful topping adds a unique crunch and a rich, nutty flavor to your pizza. Often considered a gourmet choice, it is made from small seeds that come from pine cones and are known for their mild taste, making them a perfect complement to a variety of other ingredients. Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors. ['Whether sprinkled on top of a classic margherita or mixed into a more adventurous combination, these toppings elevate the overall experience without overpowering the other flavors.']"
